host_id,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews
4761194,Port Phillip,-37.83980219425225,144.9759466038932,Private room,2,1 private bath,1,1,"[""Shared gym in building"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Hot water"", ""Shared patio or balcony"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Sauna"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Clothing storage"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Coffee"", ""Shared hot tub"", ""Body soap"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Cleaning products"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Iron"", ""Paid street parking off premises"", ""Extra pillows and blankets"", ""Cooking basics"", ""Baking sheet"", ""Shared indoor pool - available all year, open specific hours"", ""Exercise equipment""]",130.0,2,1
461853213,Melbourne,-37.827381599361445,144.96081617143537,Entire home/apt,6,2 baths,3,3,"[""Shared gym in building"", ""Microwave"", ""Hot water kettle"", ""Free parking garage on premises \u2013 1 space"", ""AC - split type ductless system"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Body soap"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Freezer"", ""Single level home"", ""City skyline view"", ""Outdoor furniture"", ""Iron"", ""Coffee maker: Nespresso"", ""Heating - split type ductless system"", ""Shared indoor pool - "", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Private patio or balcony""]",278.0,2,11
493280660,Whitehorse,-37.81206,145.12505,Entire home/apt,4,1 bath,1,2,"[""Wifi"", ""Kitchen"", ""Iron"", ""Body soap"", ""Essentials"", ""Heating"", ""Shower gel"", ""Free parking on premises"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Hot water"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Washer""]",203.0,1,4
500824702,Yarra,-37.7980188,144.9817888,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Free street parking"", ""Host greets you"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Clothing storage"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Body soap"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Single level home"", ""Iron"", ""Private patio or balcony"", ""Cooking basics"", ""Cleaning products"", ""Washer""]",120.0,2,5
34247003,Melbourne,-37.78713617990323,144.94250623257577,Entire home/apt,8,2 baths,3,3,"[""Microwave"", ""Hot water kettle"", ""Window guards"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Smart lock"", ""Essentials"", ""Hair dryer"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Iron"", ""Self check-in"", ""Cooking basics"", ""Private entrance"", ""Free parking on premises"", ""Washer""]",287.0,2,5
24554905,Kingston,-38.00806608698549,145.08954762660375,Entire home/apt,4,1 bath,2,2,"[""Clothing storage: closet"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Books and reading material"", ""Free street parking"", ""Hot water"", ""Fast wifi \u2013 139 Mbps"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Coffee maker: espresso machine, pour-over coffee"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Board games"", ""Oven"", ""Bathtub"", ""Electric stove"", ""Keypad"", ""Body soap"", ""Laundromat nearby"", ""Outdoor dining area"", ""Refrigerator"", ""Pets allowed"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Freezer"", ""Smoking allowed"", ""Single level home"", ""Iron"", ""Fire extinguisher"", ""Heating - split type ductless system"", ""Self check-in"", ""Cooking basics"", ""Baking sheet"", ""Private entrance"", ""Free washer \u2013 In building"", ""Cleaning products"", ""Free parking on premises""]",265.0,2,0
526140891,Melbourne,-37.82923113576046,144.969229058021,Entire home/apt,3,2 baths,2,2,"[""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""Coffee maker"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hot tub"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Cooking basics"", ""Free parking on premises"", ""Washer""]",149.0,2,2
12158967,Frankston,-38.15562,145.12194,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Hot water kettle"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Long term stays allowed"", ""Kitchenette"", ""Shared backyard \u2013 Fully fenced"", ""Body soap"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Air conditioning"", ""Freezer"", ""Security cameras on property"", ""Single level home"", ""Outdoor furniture"", ""Self check-in"", ""Heating - split type ductless system"", ""Clothing storage: wardrobe"", ""Private entrance"", ""Cleaning products"", ""Mini fridge""]",84.0,1,17
505910960,Frankston,-38.11236,145.15491,Entire home/apt,6,1.5 baths,3,4,"[""Microwave"", ""Hot water kettle"", ""High chair - always at the listing"", ""Drying rack for clothing"", ""AC - split type ductless system"", ""Books and reading material"", ""Free street parking"", ""Crib - always at the listing"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Cleaning available during stay"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Board games"", ""Oven"", ""Long term stays allowed"", ""Fast wifi \u2013 75 Mbps"", ""Stove"", ""Coffee"", ""Bathtub"", ""Keypad"", ""Portable fans"", ""Body soap"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Freezer"", ""Security cameras on property"", ""Blender"", ""Outdoor furniture"", ""Iron"", ""Extra pillows and blankets"", ""Central heating"", ""Fire extinguisher"", ""Heating - split type ductless system"", ""Self check-in"", ""Cooking basics"", ""Baking sheet"", ""Cleaning products"", ""Free parking on premises""]",293.0,2,11
463206858,Yarra,-37.80374187692612,144.982613112174,Entire home/apt,4,1 bath,1,2,"[""BBQ grill"", ""Carbon monoxide alarm"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""First aid kit"", ""Palmolive body soap"", ""Essentials"", ""Smart lock"", ""Shared backyard"", ""Room-darkening shades"", ""Shampoo"", ""Electric stove"", ""Outdoor dining area"", ""Shower gel"", ""Safe"", ""Dishwasher"", ""Air conditioning"", ""Haier refrigerator"", ""Freezer"", ""Security cameras on property"", ""Iron"", ""Extra pillows and blankets"", ""Central heating"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Cleaning products"", ""Sound system with aux"", ""Washer""]",120.0,6,3
189477818,Merri-bek,-37.771057825145945,144.97130132359356,Entire home/apt,4,2 baths,2,2,"[""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Free parking garage on premises \u2013 1 space"", ""AC - split type ductless system"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Host greets you"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Long term stays allowed"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Freezer"", ""Iron"", ""Heating - split type ductless system"", ""Cooking basics"", ""Cleaning products""]",230.0,3,7
500824702,Yarra,-37.8035129,144.9850445,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Host greets you"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Patio or balcony"", ""Outdoor dining area"", ""Refrigerator"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Iron"", ""Ethernet connection"", ""Paid street parking off premises"", ""Extra pillows and blankets"", ""Cooking basics"", ""Baking sheet"", ""Washer""]",97.0,2,4
760849,Melbourne,-37.80694,144.94252,Entire home/apt,2,1 bath,1,1,"[""Hot water kettle"", ""BBQ grill"", ""Barbecue utensils"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""TV"", ""Oven"", ""Stove"", ""Pets allowed"", ""Refrigerator"", ""Air conditioning"", ""Heating"", ""Freezer"", ""City skyline view"", ""Dryer"", ""Outdoor furniture"", ""Fire extinguisher"", ""Private patio or balcony"", ""Cooking basics"", ""Washer""]",269.0,5,0
157873105,Greater Dandenong,-37.99962,145.14766,Entire home/apt,10,3 baths,5,6,"[""Microwave"", ""Hot water kettle"", ""Bidet"", ""Free street parking"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Clothing storage"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Coffee"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Single level home"", ""Dryer"", ""Central heating"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",269.0,4,2
478177897,Melbourne,-37.81695019606085,144.9651476662186,Entire home/apt,4,1 bath,2,2,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Carbon monoxide alarm"", ""First aid kit"", ""Cooking basics"", ""TV"", ""Air conditioning"", ""Washer""]",440.0,3,2
208036,Banyule,-37.73089,145.05895,Entire home/apt,4,1.5 baths,2,3,"[""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dedicated workspace"", ""Outdoor dining area"", ""Free parking on premises"", ""TV"", ""Air conditioning"", ""Washer""]",259.0,3,1
68810966,Manningham,-37.78639437179523,145.10877881032496,Entire home/apt,9,2 baths,4,5,"[""Stainless steel gas stove"", ""Microwave"", ""Stainless steel oven"", ""Hot water kettle"", ""65\"" HDTV with Netflix"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Rice maker"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Standalone high chair - always at the listing"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""Long term stays allowed"", ""Ceiling fan"", ""Coffee"", ""Bathtub"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Air conditioning"", ""Security cameras on property"", ""Outdoor furniture"", ""Iron"", ""Trash compactor"", ""Courtyard view"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Self check-in"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Baking sheet"", ""Private patio or balcony"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",290.0,2,4
507868143,Glen Eira,-37.88816396060834,145.04931432871066,Private room,1,1 shared bath,1,1,"[""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""Drying rack for clothing"", ""Breakfast"", ""Free street parking"", ""Hot water"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Rice maker"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Bathtub"", ""Body soap"", ""Pets allowed"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Lock on bedroom door"", ""Radiant heating"", ""Freezer"", ""Clothing storage: wardrobe and dresser"", ""Iron"", ""Extra pillows and blankets"", ""Cleaning products"", ""Washer""]",45.0,2,3
494911333,Melbourne,-37.80907120668513,144.95886220175157,Entire home/apt,2,1 bath,1,1,"[""Clothing storage: closet"", ""Shared gym in building"", ""Stainless steel oven"", ""Microwave"", ""Hot water kettle"", ""Gas stove"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Rice maker"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""TV"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Shower gel"", ""Sukin conditioner"", ""Shared pool"", ""Cleaning products"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Sukin shampoo"", ""City skyline view"", ""Extra pillows and blankets"", ""Cooking basics"", ""Exercise equipment""]",138.0,2,0
436365799,Cardinia,-38.0616059,145.4503846,Entire home/apt,6,2 baths,4,4,"[""Stainless steel gas stove"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Pantene conditioner"", ""Books and reading material"", ""Free street parking"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Rice maker"", ""First aid kit"", ""Pantene shampoo"", ""Hangers"", ""Essentials"", ""Toaster"", ""Standalone high chair - always at the listing"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Room-darkening shades"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Stainless steel single oven"", ""55\"" HDTV with standard cable"", ""Long term stays allowed"", ""Ceiling fan"", ""Free driveway parking on premises \u2013 1 space"", ""Coffee"", ""Keypad"", ""Portable fans"", ""Free washer \u2013 In unit"", ""Laundromat nearby"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Security cameras on property"", ""Single level home"", ""Sun loungers"", ""Courtyard view"", ""Central heating"", ""Fire extinguisher"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Baking sheet"", ""Private entrance"", ""Cleaning products""]",280.0,2,0
498418416,Merri-bek,-37.77484659972107,144.97157227223553,Entire home/apt,2,1 bath,2,1,"[""Clothing storage: closet"", ""Microwave"", ""Induction stove"", ""Hot water kettle"", ""Drying rack for clothing"", ""Free street parking"", ""Host greets you"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Paid parking garage off premises"", ""Essentials"", ""Mosquito net"", ""Room-darkening shades"", ""Shampoo"", ""Coffee"", ""Body soap"", ""Laundromat nearby"", ""Refrigerator"", ""Shower gel"", ""Dishwasher"", ""Air conditioning"", ""Freezer"", ""City skyline view"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Heating - split type ductless system"", ""Coffee maker: drip coffee maker, french press"", ""Smeg stainless steel oven"", ""Cooking basics"", ""Private entrance"", ""Private patio or balcony"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",139.0,1,6
496481244,Melbourne,-37.815489419144,144.95263713397526,Private room,1,1 shared bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Fire extinguisher"", ""TV"", ""Free parking on premises"", ""Washer""]",60.0,1,1
508351569,Glen Eira,-37.90990345700549,145.05253320356815,Entire home/apt,4,1 bath,1,2,"[""Microwave"", ""BBQ grill"", ""Drying rack for clothing"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Shared patio or balcony"", ""Smoke alarm"", ""Wifi"", ""Bed linens"", ""40\"" HDTV with standard cable"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Backyard"", ""Heating"", ""Security cameras on property"", ""Outdoor furniture"", ""Crib"", ""Children\u2019s books and toys"", ""Private entrance"", ""Beach access"", ""Mini fridge""]",109.0,1,19
500824702,Yarra,-37.79816590000001,144.9919377,Entire home/apt,4,2 baths,2,2,"[""Microwave"", ""Hot water kettle"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Babysitter recommendations"", ""Cleaning available during stay"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Free residential garage on premises \u2013 1 space"", ""Stove"", ""Patio or balcony"", ""Portable fans"", ""Body soap"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Refrigerator"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Outdoor furniture"", ""Iron"", ""Cooking basics"", ""Cleaning products""]",181.0,2,2
451553588,Melbourne,-37.818713381934415,144.95879861461057,Entire home/apt,2,1 bath,1,2,"[""Clothing storage: closet"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Pool"", ""Paid parking lot on premises \u2013 1 space"", ""Shower gel"", ""Safe"", ""Air conditioning"", ""Heating"", ""Iron"", ""Extra pillows and blankets"", ""Cooking basics"", ""Washer""]",294.0,2,0
68388779,Melton,-37.71983,144.66404,Entire home/apt,6,2.5 baths,3,3,"[""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""Drying rack for clothing"", ""AC - split type ductless system"", ""Carbon monoxide alarm"", ""Barbecue utensils"", ""Books and reading material"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Children\u2019s books and toys for ages 5-10 years old"", ""Park view"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Cleaning available during stay"", ""First aid kit"", ""Hangers"", ""Smart lock"", ""Essentials"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Room-darkening shades"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Board games"", ""Stainless steel single oven"", ""Long term stays allowed"", ""Ceiling fan"", ""Sukin body soap"", ""Coffee"", ""Bathtub"", ""Free washer \u2013 In unit"", ""65\"" HDTV with Chromecast, Amazon Prime Video, Netflix"", ""Laundromat nearby"", ""Refrigerator"", ""Dacor stainless steel gas stove"", ""Outdoor dining area"", ""Shower gel"", ""Sukin conditioner"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Freezer"", ""Sonos Bluetooth sound system"", ""Security cameras on property"", ""Sukin shampoo"", ""Outdoor furniture"", ""Iron"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Central heating"", ""Fire extinguisher"", ""Heating - split type ductless system"", ""Pool table"", ""Private patio or balcony"", ""Cooking basics"", ""Baking sheet"", ""Self check-in"", ""Cleaning products"", ""Free parking on premises""]",299.0,2,6
464525340,Melbourne,-37.81393084151071,144.973031475029,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Books and reading material"", ""Lockbox"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Coffee"", ""Portable fans"", ""Body soap"", ""Refrigerator"", ""Shower gel"", ""Safe"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Freezer"", ""City skyline view"", ""Iron"", ""Paid parking lot off premises"", ""Extra pillows and blankets"", ""Central heating"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Cleaning products"", ""Washer""]",150.0,1,21
282727714,Yarra,-37.80521665416706,144.97717682272196,Entire home/apt,4,1 bath,2,2,"[""Hot water kettle"", ""AC - split type ductless system"", ""Other induction stove"", ""Hot water"", ""Coffee maker: french press"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""Room-darkening shades"", ""43\"" HDTV"", ""Tivoli sound system with Bluetooth and aux"", ""Sukin body soap"", ""Coffee"", ""Keypad"", ""Laundromat nearby"", ""Outdoor dining area"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Sukin conditioner"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Sukin shampoo"", ""Outdoor furniture"", ""Iron"", ""Extra pillows and blankets"", ""Wifi \u2013 45 Mbps"", ""Self check-in"", ""Heating - split type ductless system"", ""Single oven"", ""Cooking basics"", ""Baking sheet"", ""Private entrance"", ""Cleaning products"", ""Mini fridge""]",309.0,2,13
234768549,Glen Eira,-37.86845978343903,145.0176883460327,Private room,2,2 baths,2,2,"[""Microwave"", ""Hot water kettle"", ""Piano"", ""Carbon monoxide alarm"", ""Simpson refrigerator"", ""Books and reading material"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Fast wifi \u2013 50 Mbps"", ""Toaster"", ""HDTV with Netflix"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""Long term stays allowed"", ""Westinghouse stainless steel double oven"", ""Clothing storage: closet, wardrobe, and dresser"", ""Bathtub"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Lock on bedroom door"", ""Backyard"", ""Air conditioning"", ""Radiant heating"", ""Freezer"", ""Modern Maid gas stove"", ""Outdoor furniture"", ""Iron"", ""Courtyard view"", ""Extra pillows and blankets"", ""Central heating"", ""Private patio or balcony"", ""Cooking basics"", ""Beach access"", ""Private entrance"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",101.0,2,6
2130129,Hobsons Bay,-37.86101636879327,144.89177847211866,Entire home/apt,6,2.5 baths,3,3,"[""Security cameras on property"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""BBQ grill"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Outdoor dining area"", ""Pets allowed"", ""Free parking on premises"", ""Self check-in"", ""Lockbox"", ""Indoor fireplace"", ""Hair dryer"", ""TV"", ""Air conditioning"", ""Washer""]",286.0,6,0
199597231,Port Phillip,-37.831843064227776,144.96961180318849,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Hot water kettle"", ""Sea view"", ""Harbor view"", ""Lake access"", ""Carbon monoxide alarm"", ""Barbecue utensils"", ""Lockbox"", ""Hot water"", ""Marina view"", ""Park view"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking on premises"", ""Beach view"", ""Conditioner"", ""River view"", ""Essentials"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""Oven"", ""Stove"", ""Patio or balcony"", ""Ocean view"", ""Body soap"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Bay view"", ""Dishwasher"", ""Garden view"", ""Air conditioning"", ""Heating"", ""City skyline view"", ""Paid parking off premises"", ""Iron"", ""Canal view"", ""Courtyard view"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Beach access"", ""Lake view"", ""Cleaning products"", ""Washer""]",113.0,1,8
488887907,Melbourne,-37.824,144.96184,Entire home/apt,3,1.5 baths,2,3,"[""Microwave"", ""Hot water kettle"", ""Outdoor shower"", ""BBQ grill"", ""Sound system"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Hot tub"", ""Dishes and silverware"", ""Essentials"", ""Toaster"", ""TV"", ""Shampoo"", ""Oven"", ""Pool"", ""Patio or balcony"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Pool table"", ""Exercise equipment"", ""Washer""]",383.0,2,0
